1h,40000,7,0.99,1.02,386,385,-46.57667974204127
1h,40000,7,0.991,1.02,385,384,-46.64408015575066
1h,40000,7,0.992,1.02,383,382,-40.86039171571192
1h,40000,7,0.993,1.02,377,376,-31.51645848982566
1h,40000,7,0.994,1.02,373,372,-29.658084321511158
1h,40000,7,0.995,1.02,361,360,-30.75919113729878
1h,40000,7,0.996,1.02,347,346,-21.27612955570126
1h,40000,7,0.997,1.02,324,323,-23.530630801426256
1h,40000,7,0.998,1.02,288,287,-32.64733753952201
1h,40000,7,0.998,1.02,288,287,-32.64733753952201
1h,40000,7,0.999,1.02,195,194,-63.90451509929913
1h,40000,7,1.0,1.02,1,0,0
1h,40000,7,1.001,1.02,1,0,0
1h,40000,7,1.0019999999999998,1.02,1,0,0
1h,40000,7,1.0029999999999997,1.02,1,0,0
1h,40000,7,1.0039999999999996,1.02,1,0,0
1h,40000,7,1.0049999999999994,1.02,1,0,0
1h,40000,7,0.996,1.02,499,498,-65.4981468622081
1h,40000,7,0.996,1.0190000000000001,499,498,-64.72971911073219
1h,40000,7,0.996,1.0180000000000002,499,498,-63.761678723677065
1h,40000,7,0.996,1.0170000000000003,498,497,-64.40731807312123
1h,40000,7,0.996,1.0160000000000005,497,496,-64.20289469233191
1h,40000,7,0.996,1.0150000000000006,497,496,-63.880385567272604
1h,40000,7,0.996,1.0140000000000007,493,492,-64.00201131476574
1h,40000,7,0.996,1.0130000000000008,493,492,-62.204933140352466
1h,40000,7,0.996,1.012000000000001,492,491,-64.25924807802166
1h,40000,7,0.996,1.011000000000001,490,489,-65.14639201363899
1h,40000,7,0.996,1.0100000000000011,486,485,-62.074042172704665
1h,40000,7,0.996,1.0090000000000012,484,483,-59.91711063655297
1h,40000,7,0.996,1.0080000000000013,482,481,-52.05841402816882
1h,40000,7,0.996,1.0070000000000014,478,477,-44.55103142685846
1h,40000,7,0.996,1.0060000000000016,474,473,-42.26923149648094
1h,40000,7,0.996,1.0050000000000017,459,458,-31.480698953848485
1h,40000,7,0.996,1.0040000000000018,437,436,-19.54184120795969
1h,40000,7,0.996,1.003000000000002,402,401,-37.23382227739632
1h,40000,7,0.996,1.002000000000002,347,346,-22.123965026544965
1h,40000,7,0.996,1.001000000000002,240,240,-53.91064306461371
1h,40000,7,0.996,1.0000000000000022,23,23,-8.4676944070749
1h,40000,7,0.996,0.9990000000000022,0,0,0.0
1h,40000,7,0.996,0.9980000000000022,0,0,0.0
1h,40000,7,0.996,0.9970000000000022,0,0,0.0
1h,40000,7,0.996,0.9960000000000022,0,0,0.0
1h,40000,7,0.996,0.9950000000000022,0,0,0.0
1h,40000,7,0.996,0.9940000000000022,0,0,0.0
1h,40000,7,0.996,0.9930000000000022,0,0,0.0
1h,40000,7,0.996,0.9920000000000022,0,0,0.0
1h,40000,7,0.996,0.9910000000000022,0,0,0.0
1h,40000,7,0.996,0.9900000000000022,0,0,0.0
1h,40000,7,0.996,0.9890000000000022,0,0,0.0
1h,40000,7,0.996,0.9880000000000022,0,0,0.0
1h,40000,7,0.996,0.9870000000000022,0,0,0.0
1h,40000,7,0.996,0.9860000000000022,0,0,0.0
1h,40000,7,0.99,1,0,0,0.0
1h,40000,7,0.991,1,0,0,0.0
1h,40000,7,0.992,1,0,0,0.0
1h,40000,7,0.993,1,0,0,0.0
1h,40000,7,0.994,1,0,0,0.0
1h,40000,7,0.995,1,0,0,0.0
1h,40000,7,0.996,1,0,0,0.0
1h,40000,7,0.997,1,0,0,0.0
1h,40000,7,0.99,1.02,586,585,-68.63968844275847
1h,40000,7,0.991,1.02,583,582,-72.44944784500944
1h,40000,7,0.996,1.02,499,498,-65.4981468622081
1h,40000,7,0.996,1.02,66,65,-75.67400905642701
1h,40000,7,0.996,1.04,66,65,-75.6569245707928
1h,40000,1,0.996,1.04,246,246,-68.3633373552554
1h,40000,2,0.996,1.04,243,243,-60.65879946145476
1h,40000,3,0.996,1.04,241,241,-58.79039699786448
1h,40000,4,0.996,1.04,238,238,-59.86423649367334
1h,40000,5,0.996,1.04,236,236,-59.26528543754315
1h,40000,6,0.996,1.04,229,229,-62.90970041893452
1h,40000,7,0.996,1.04,225,225,-62.1963807192234
1h,40000,8,0.996,1.04,221,221,-62.10120119034334
1h,40000,9,0.996,1.04,216,216,-65.96817757064998
1h,40000,10,0.996,1.04,213,213,-66.04591721209141
1h,40000,11,0.996,1.04,207,206,-57.96409671035375
1h,40000,12,0.996,1.04,201,200,-56.548817015274544
1h,40000,13,0.996,1.04,192,191,-50.270774475139326
1h,40000,14,0.996,1.04,185,184,-47.84505459037577
1h,40000,15,0.996,1.04,181,180,-41.79146575566819
1h,40000,16,0.996,1.04,177,176,-41.856968566078024
1h,40000,17,0.996,1.04,171,170,-42.1565981508461
1h,40000,18,0.996,1.04,166,165,-43.297357480256814
1h,40000,19,0.996,1.04,161,160,-49.71680315790977
1h,40000,20,0.996,1.04,156,155,-59.83680434093469
1h,40000,21,0.996,1.04,153,152,-60.531124642405864
1h,40000,22,0.996,1.04,150,149,-59.35811406373757
1h,40000,23,0.996,1.04,147,146,-52.02274095128704
1h,40000,24,0.996,1.04,144,143,-49.73276837650119
1h,40000,25,0.996,1.04,143,142,-47.90287512759049
1h,40000,26,0.996,1.04,140,139,-48.50504292547435
1h,40000,27,0.996,1.04,139,138,-50.01484756730061
1h,40000,28,0.996,1.04,138,137,-49.702371808056775
1h,40000,29,0.996,1.04,137,136,-51.63282773895197
1h,40000,30,0.996,1.04,136,135,-50.864122021720746
1h,40000,31,0.996,1.04,135,134,-63.47776882905287
1h,40000,32,0.996,1.04,133,132,-64.86124088846805
1h,40000,33,0.996,1.04,131,130,-64.58969041484434
1h,40000,34,0.996,1.04,131,130,-64.50226810513324
1h,40000,35,0.996,1.04,130,129,-64.15068231496997
1h,40000,36,0.996,1.04,130,129,-64.1263762320223
1h,40000,37,0.996,1.04,128,127,-65.69913156882224
1h,40000,38,0.996,1.04,128,127,-65.69913156882224
1h,40000,39,0.996,1.04,128,127,-61.0216718476437
1h,40000,40,0.996,1.04,128,127,-60.94373778520008
1h,40000,41,0.996,1.04,128,127,-60.19719111728976
1h,40000,42,0.996,1.04,127,126,-62.44603926774529
1h,40000,43,0.996,1.04,125,124,-63.79128421150582
1h,40000,44,0.996,1.04,125,124,-63.53989520237246
1h,40000,45,0.996,1.04,123,122,-64.59958866401108
1h,40000,46,0.996,1.04,122,121,-67.87992422054556
1h,40000,47,0.996,1.04,122,121,-64.85689456687741
1h,40000,48,0.996,1.04,120,119,-65.34544217600238
1h,40000,49,0.996,1.04,120,119,-65.2280145465135
1h,40000,15,0.996,1.04,181,180,-41.79146575566819
1h,40000,15,0.996,1,0,0,0.0
1h,40000,15,1,0.996,0,0,0.0
1h,40000,16,0.996,1.004,138,137,-75.10542849376233
1h,40000,15,0.996,1.004,142,141,-75.3086657449233
1h,40000,14,0.996,1.004,148,147,-76.03892816718985
1h,40000,7,0.996,1,0,0,0.0
1h,40000,7,0.996,1.004,926,926,-57.89241196194255
1h,40000,15,0.996,1.004,226,225,-69.74166636043418
1h,40000,15,0.996,1.004,226,225,-69.74166636043418
1h,40000,15,0.996,1.004,226,225,-69.74166636043418
1h,40000,15,0.996,1.004,226,225,-69.74166636043418
1h,40000,15,0.996,1.004,226,225,-69.74166636043418
1h,40000,15,0.996,1.004,226,225,-69.74166636043418
1h,40000,15,0.996,1.004,226,225,-69.74166636043418
1h,40000,15,0.996,1.004,226,225,-69.74166636043418
1h,40000,15,0.996,1.004,502,501,-85.77739779893247
1h,40000,15,0.996,1.004,502,501,-85.77739779893247
1h,40000,15,0.996,1.004,8,7,16.49961756912184
1h,40000,15,0.996,1.004,11,10,17.52031239245866
1h,40000,15,0.996,1.004,11,10,17.52031239245866
1h,4000,15,0.996,1.004,4,3,4.743137111760709
1h,4000,15,0.996,1.004,116,115,-16.66711173844313
1h,4000,15,0.996,1.004,125,124,-21.84241746692348
1h,4000,15,0.996,1.004,90,89,-13.912432874565251
1h,4000,15,0.996,1.004,88,87,-6.4166301584249075
1h,4000,15,0.996,1.004,62,61,-8.16285790304876
1h,4000,15,0.996,1.004,64,63,-11.360233681921638
1h,4000,15,0.996,1.004,71,70,-6.888491543965014
1h,400,15,0.996,1.004,5,4,0.773957988156071
1h,700,15,0.996,1.004,15,14,2.8344890788774446
1h,700,15,0.996,1.004,51,50,-1.7897750407028346
1h,700,15,0.996,1.004,51,50,-1.7897750407028346
1h,700,15,0.996,1.004,51,50,-1.7897750407028346
1h,700,15,0.996,1.004,51,50,-1.7897750407028346
1h,700,15,0.996,1.004,51,50,-1.7897750407028346
1h,2300,15,0.996,1.004,258,257,-19.91542198053503
1h,2300,15,0.996,1.004,258,257,-19.91542198053503
1h,2300,15,0.996,1.004,258,257,-19.91542198053503
1h,8000,15,0.996,1.004,782,781,-63.22459250791395
1h,8000,15,0.996,1.004,782,781,-63.22459250791395
1h,8000,15,0.996,1.004,782,781,-63.22459250791395
1h,8000,15,0.996,1.004,782,781,-63.22459250791395
1h,400,15,0.996,1.004,12,11,1.2845770661711775
1h,400,15,0.996,1.004,12,11,1.2845770661711775
1h,400,15,0.996,1.004,12,11,1.2845770661711775
1h,400,15,0.996,1.004,12,11,1.2845770661711775
1h,400,15,0.996,1.004,12,11,1.2845770661711775
1h,400,15,0.996,1.004,12,11,1.2845770661711775
1h,400,15,0.996,1.004,12,11,1.2845770661711775
1h,400,15,0.996,1.004,12,11,1.2845770661711775
1h,4000,15,0.996,1.004,409,408,-43.647058910273785
1h,4000,15,0.996,1.004,409,408,-43.647058910273785
1h,4000,15,0.996,1.004,409,408,-43.647058910273785
1h,4000,15,0.996,1.004,409,408,-43.647058910273785
1h,4000,15,0.996,1.004,4,3,4.743137111760709
1h,4000,15,0.996,1.004,4,3,4.743137111760709
1h,4000,15,0.996,1.004,3,2,1.5950709376742367
1h,4000,15,0.996,1.004,3,2,1.5950709376742367
1h,4000,15,0.996,1.004,3,2,1.5950709376742367
1h,4000,15,0.996,1.004,3,2,1.5950709376742367
1h,4000,15,0.996,1.004,3,2,1.5950709376742367
1h,4000,15,0.996,1.004,3,2,1.5950709376742367
1h,4000,15,0.996,1.004,3,2,1.5950709376742367
1h,4000,15,0.996,1.004,3,2,1.5950709376742367
1h,4000,15,0.996,1.004,3,2,1.5950709376742367
1h,4000,15,0.996,1.004,3,2,1.5950709376742367
1h,4000,15,0.996,1.004,3,2,1.5950709376742367
1h,4000,15,0.996,1.004,131,130,-22.084480302534494
1h,4000,15,0.996,1.004,131,130,-22.084480302534494
1h,4000,15,0.996,1.004,131,130,-22.084480302534494
1h,4000,15,0.996,1.004,131,130,-22.084480302534494
1h,4000,15,0.996,1.004,131,130,-22.084480302534494
1h,4000,15,0.996,1.004,131,130,-22.084480302534494
1h,4000,15,0.996,1.004,131,130,-22.084480302534494
1h,4000,15,0.996,1.004,131,130,-22.084480302534494
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,8,7,-6.005031676254924
1h,400,15,0.996,1.004,5,4,0.773957988156071
1h,400,15,0.996,1.004,5,4,0.773957988156071
1h,400,15,0.996,1.004,8,7,-4.995380082910317
1h,400,15,0.996,1.004,8,7,-4.995380082910317
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,8,7,-6.005031676254924
1h,400,15,0.996,1.004,5,4,0.773957988156071
1h,400,15,0.996,1.004,8,7,-5.231885506130441
1h,400,15,0.996,1.004,8,7,-4.995380082910317
1h,400,15,0.996,1.004,5,4,0.773957988156071
1h,400,15,0.996,1.004,5,4,0.773957988156071
1h,400,15,0.996,1.004,8,7,-4.995380082910317
1h,400,15,0.996,1.004,10,9,-5.013913601921383
1h,400,15,0.996,1.004,8,7,-6.005031676254924
