1h,20000,15,2,1963,1963,3694824382.1109138
1h,20000,15,3,1637,1637,241652139.9858522
1h,20000,15,4,1446,1446,31559472.129732974
1h,20000,15,5,1265,1265,7015921.513040832
1h,20000,15,6,1141,1141,2587793.583288896
1h,20000,15,7,1063,1063,1109048.3705283992
1h,20000,15,8,973,973,543214.3941060646
1h,20000,15,9,907,907,397211.54641823075
1h,20000,16,2,1880,1880,2562511065.3758144
1h,20000,16,3,1588,1588,181948131.10685262
1h,20000,16,4,1393,1393,26362454.95517011
1h,20000,16,5,1221,1221,5399468.319165438
1h,20000,16,6,1111,1111,2055489.134553935
1h,20000,16,7,1018,1018,792849.9156651866
1h,20000,16,8,941,941,558316.2536844786
1h,20000,16,9,873,872,326754.11168321397
1h,20000,17,2,1824,1824,1935256657.4559278
1h,20000,17,3,1550,1550,128960072.44664533
1h,20000,17,4,1337,1337,21360226.450395778
1h,20000,17,5,1193,1193,5116840.563261051
1h,20000,17,6,1077,1077,1538479.256965703
1h,20000,17,7,980,980,722644.2553239937
1h,20000,17,8,908,907,486959.7001917998
1h,20000,17,9,851,850,243761.80093462477
1h,20000,18,2,1773,1773,1380063591.266017
1h,20000,18,3,1501,1501,117975305.85976821
1h,20000,18,4,1301,1301,15740669.20511869
1h,20000,18,5,1156,1156,4022090.4577398617
1h,20000,18,6,1039,1039,1287827.9930369367
1h,20000,18,7,951,950,668444.8396302599
1h,20000,18,8,875,874,347903.25175675994
1h,20000,18,9,837,836,232478.92460349522
1h,20000,19,2,1719,1719,1038618414.4793682
1h,20000,19,3,1470,1470,84283512.84711
1h,20000,19,4,1258,1258,12585539.416316109
1h,20000,19,5,1121,1121,3007457.3740506945
1h,20000,19,6,1015,1014,1151876.9119853326
1h,20000,19,7,908,907,586721.7076308042
1h,20000,19,8,854,853,308193.7008570563
1h,20000,19,9,809,808,201928.30216486487
1h,20000,20,2,1674,1674,856695614.1466484
1h,20000,20,3,1416,1416,61950853.13940118
1h,20000,20,4,1222,1222,10380932.293518025
1h,20000,20,5,1089,1089,2520892.2287036157
1h,20000,20,6,970,969,908065.7051604151
1h,20000,20,7,885,884,467925.1984167781
1h,20000,20,8,838,837,290220.4764895072
1h,20000,20,9,785,784,186697.507728615
1h,20000,21,2,1626,1626,648449717.9239202
1h,20000,21,3,1375,1375,52770259.48206781
1h,20000,21,4,1190,1190,9220569.410732385
1h,20000,21,5,1057,1057,2186874.1532958183
1h,20000,21,6,943,942,796988.5154761123
1h,20000,21,7,877,876,457871.5826559094
1h,20000,21,8,824,823,260138.57522056933
1h,20000,21,9,769,768,155801.8507601892
1h,20000,22,2,1571,1571,478304800.5461663
1h,20000,22,3,1339,1339,46538235.949440666
1h,20000,22,4,1155,1155,8532798.657364283
1h,20000,22,5,1022,1022,1833653.1994009435
1h,20000,22,6,932,931,778661.3847222576
1h,20000,22,7,866,865,417369.8628701426
1h,20000,22,8,806,805,241637.62562943457
1h,20000,22,9,742,741,133757.1968740417
1h,20000,23,2,1552,1552,406208075.9687365
1h,20000,23,3,1318,1318,34770445.23715746
1h,20000,23,4,1131,1131,7092870.676118677
1h,20000,23,5,1002,1001,1596744.543122052
1h,20000,23,6,922,921,743025.480259315
1h,20000,23,7,855,854,363944.5496098938
1h,20000,23,8,785,784,199354.11330903805
1h,20000,23,9,723,722,131131.62299866954
1h,20000,24,2,1534,1534,335583320.4528029
1h,20000,24,3,1298,1298,33978379.7127458
1h,20000,24,4,1118,1117,5815382.4119646195
1h,20000,24,5,1009,1008,1543975.3300412593
1h,20000,24,6,903,902,706483.9212524261
1h,20000,24,7,825,824,339999.0821041151
1h,20000,24,8,760,759,196840.58565885035
1h,20000,24,9,706,705,115773.12621758494
1h,20000,25,2,1509,1509,263900964.5109376
1h,20000,25,3,1287,1286,28381782.349597126
1h,20000,25,4,1116,1115,5249064.001637321
1h,20000,25,5,1003,1002,1444109.783992264
1h,20000,25,6,892,891,635956.1906232856
1h,20000,25,7,801,800,315383.1007570906
1h,20000,25,8,745,744,182966.9691740304
1h,20000,25,9,690,689,110878.33117699363
1h,20000,26,2,1480,1480,211993799.1165243
1h,20000,26,3,1256,1255,27892063.983236592
1h,20000,26,4,1085,1084,4514733.199798692
1h,20000,26,5,977,976,1412185.7561899398
1h,20000,26,6,871,870,579071.3966724643
1h,20000,26,7,787,786,305688.82674943045
1h,20000,26,8,729,728,162205.11058154603
1h,20000,26,9,671,670,94704.36962340177
1h,20000,27,2,1455,1454,183127787.68444172
1h,20000,27,3,1228,1227,23134067.050363425
1h,20000,27,4,1060,1059,3902992.7058621054
1h,20000,27,5,947,946,1405260.2126123195
1h,20000,27,6,848,847,589339.5226415853
1h,20000,27,7,767,766,289513.8293773474
1h,20000,27,8,700,699,136276.94709358024
1h,20000,27,9,665,664,93499.26869227744
1h,20000,28,2,1407,1406,148401061.80458438
1h,20000,28,3,1191,1190,18753623.88757167
1h,20000,28,4,1036,1035,3631447.34007054
1h,20000,28,5,930,929,1387160.1000034753
1h,20000,28,6,833,832,547727.861660227
1h,20000,28,7,759,758,244150.66340492462
1h,20000,28,8,692,691,123677.75069621703
1h,20000,28,9,648,647,89895.21279325434
1h,20000,29,2,1381,1380,111905217.73074774
1h,20000,29,3,1167,1166,14055739.647266662
1h,20000,29,4,1021,1020,3133000.882303946
1h,20000,29,5,899,898,1157206.6172094163
1h,20000,29,6,805,804,487775.7220079081
1h,20000,29,7,739,738,194548.97922015778
1h,20000,29,8,684,683,122034.00882410877
1h,20000,29,9,639,638,78663.73547601321
1h,20000,10,2,2323,2323,32448900566.02709
1h,20000,10,3,1967,1967,1419123378.2879162
1h,20000,10,4,1716,1716,171527060.8974585
1h,20000,10,5,1536,1536,37578920.88524162
1h,20000,10,6,1385,1385,12862569.313572118
1h,20000,10,7,1291,1291,5223466.6890494805
1h,20000,10,8,1221,1221,2431605.196223885
1h,20000,10,9,1153,1153,1435349.4422091271
1h,20000,11,2,2255,2255,17855274657.440342
1h,20000,11,3,1900,1900,876805644.519299
1h,20000,11,4,1648,1648,122828538.8179195
1h,20000,11,5,1451,1451,19383303.09721614
1h,20000,11,6,1327,1327,7755997.737586617
1h,20000,11,7,1244,1244,3005572.4404718634
1h,20000,11,8,1162,1162,1553719.468418037
1h,20000,11,9,1085,1085,1103943.6934990531
1h,20000,12,2,2184,2184,12500998437.69303
1h,20000,12,3,1829,1829,675633192.6695796
1h,20000,12,4,1592,1592,75235518.56434433
1h,20000,12,5,1403,1403,15441345.999502039
1h,20000,12,6,1278,1278,5245050.59427602
1h,20000,12,7,1184,1184,2130876.4936216734
1h,20000,12,8,1111,1111,1329190.6826710552
1h,20000,12,9,1022,1022,800535.5011470075
1h,20000,13,2,2082,2082,8310892494.536095
1h,20000,13,3,1770,1770,512935780.96831125
1h,20000,13,4,1505,1505,43929518.4782449
1h,20000,13,5,1349,1349,11319802.724921152
1h,20000,13,6,1242,1242,3843963.5387874064
1h,20000,13,7,1139,1139,1890730.8331061031
1h,20000,13,8,1049,1049,965356.7259384798
1h,20000,13,9,997,997,523886.3987803098
1h,20000,14,2,2018,2018,5505407241.98648
1h,20000,14,3,1695,1695,322612410.3706982
1h,20000,14,4,1484,1484,39379902.15635298
1h,20000,14,5,1317,1317,9157940.002417065
1h,20000,14,6,1189,1189,2912776.853743653
1h,20000,14,7,1086,1086,1410817.6341824362
1h,20000,14,8,1024,1024,737179.2408953457
1h,20000,14,9,942,942,434395.49592480663
1h,20000,2,2,0,0,0.0
1h,20000,2,3,3937,3936,-99.99999999999999
1h,20000,2,4,3498,3497,-99.99999999999987
1h,20000,2,5,3167,3166,-99.9999999999989
1h,20000,2,6,2922,2921,-99.99999999999342
1h,20000,2,7,2706,2705,-99.999999999972
1h,20000,2,8,2569,2568,-99.99999999989731
1h,20000,2,9,2438,2437,-99.99999999968087
1h,20000,3,2,3936,3936,15079577313775.29
1h,20000,3,3,0,0,0.0
1h,20000,3,4,2942,2941,-99.99999999999056
1h,20000,3,5,2635,2634,-99.99999999988582
1h,20000,3,6,2444,2443,-99.99999999934315
1h,20000,3,7,2291,2290,-99.9999999978581
1h,20000,3,8,2136,2135,-99.99999999161356
1h,20000,3,9,2048,2047,-99.99999997254137
1h,20000,4,2,3498,3498,6000968767305.805
1h,20000,4,3,2942,2942,463280769441.15564
1h,20000,4,4,0,0,0.0
1h,20000,4,5,2333,2332,-99.99999999736244
1h,20000,4,6,2130,2129,-99.99999998618992
1h,20000,4,7,1988,1987,-99.99999993321967
1h,20000,4,8,1876,1875,-99.99999978500735
1h,20000,4,9,1799,1798,-99.99999949728026
1h,20000,5,2,3167,3167,2024186404409.6958
1h,20000,5,3,2635,2635,96279036195.38043
1h,20000,5,4,2333,2333,10321097029.45988
1h,20000,5,5,0,0,0.0
1h,20000,5,6,1914,1913,-99.99999983010898
1h,20000,5,7,1794,1793,-99.99999934298329
1h,20000,5,8,1703,1702,-99.99999825341055
1h,20000,5,9,1605,1604,-99.99999575467491
1h,20000,6,2,2922,2922,707291728657.0552
1h,20000,6,3,2444,2444,29760442112.83314
1h,20000,6,4,2130,2130,3614387411.634429
1h,20000,6,5,1913,1913,562870753.205162
1h,20000,6,6,0,0,0.0
1h,20000,6,7,1648,1647,-99.99999712544555
1h,20000,6,8,1558,1557,-99.99999132622422
1h,20000,6,9,1462,1461,-99.99997974442113
1h,20000,7,2,2706,2706,317976627349.63965
1h,20000,7,3,2291,2291,14447911022.658924
1h,20000,7,4,1988,1988,1150942928.4340105
1h,20000,7,5,1794,1794,209454914.8318021
1h,20000,7,6,1648,1648,73970246.71927837
1h,20000,7,7,0,0,0.0
1h,20000,7,8,1430,1429,-99.99997008596313
1h,20000,7,9,1347,1346,-99.9999409400905
1h,20000,8,2,2568,2568,129673533901.69348
1h,20000,8,3,2135,2135,5825935095.057194
1h,20000,8,4,1875,1875,496082525.26743114
1h,20000,8,5,1702,1702,102319156.63232021
1h,20000,8,6,1557,1557,32085282.01495214
1h,20000,8,7,1429,1429,13559319.787787253
1h,20000,8,8,0,0,0.0
1h,20000,8,9,1276,1275,-99.99984988657503
1h,20000,9,2,2438,2438,62814112815.623
1h,20000,9,3,2048,2048,2354489053.7477593
1h,20000,9,4,1799,1799,268617810.26581067
1h,20000,9,5,1605,1605,56952253.1955531
1h,20000,9,6,1462,1462,18311329.283129778
1h,20000,9,7,1347,1347,8869804.640359279
1h,20000,9,8,1276,1276,4319843.791980036
1h,20000,9,9,0,0,0.0
1h,20000,30,11,568,568,33780.10021837016
1h,20000,30,12,536,536,27934.62879292781
1h,20000,30,13,508,508,23188.256715651947
1h,20000,30,14,488,487,17024.293500442454
1h,20000,30,15,483,482,15661.018247143704
1h,20000,30,16,467,466,10487.00377723271
1h,20000,30,17,454,453,7765.968087263326
1h,20000,30,18,440,439,7107.625058826493
1h,20000,30,19,430,429,5683.290381707981
1h,20000,30,20,418,417,5370.215402178566
1h,20000,30,21,401,400,5314.328513887519
1h,20000,30,22,394,393,5035.232807783153
1h,20000,30,23,385,384,4696.564876979072
1h,20000,30,24,378,377,4475.040154660747
1h,20000,30,25,373,372,4275.476990269583
1h,20000,30,26,362,361,3265.749225462799
1h,20000,30,27,357,356,3924.104036844662
1h,20000,30,28,339,338,2936.8778611678367
1h,20000,30,29,332,331,2947.0887144798044
1h,20000,31,11,549,549,31328.786252094797
1h,20000,31,12,522,522,26346.647866776646
1h,20000,31,13,507,507,21322.877568689582
1h,20000,31,14,494,493,16142.138166419036
1h,20000,31,15,473,472,12712.350056808213
1h,20000,31,16,460,459,9048.054790818
1h,20000,31,17,446,445,7902.21741602505
1h,20000,31,18,430,429,6209.892973338293
1h,20000,31,19,423,422,5892.824396320845
1h,20000,31,20,412,411,5237.585643422449
1h,20000,31,21,400,399,5026.337301698497
1h,20000,31,22,385,384,5005.633461742047
1h,20000,31,23,376,375,4581.883364904008
1h,20000,31,24,372,371,4326.225949431784
1h,20000,31,25,367,366,3929.762765771852
1h,20000,31,26,353,352,4103.129629897702
1h,20000,31,27,342,341,3501.34900120091
1h,20000,31,28,333,332,2931.1122835534043
1h,20000,31,29,327,326,2485.191982616298
1h,20000,32,11,552,552,29027.778801153687
1h,20000,32,12,517,516,25159.842612261193
1h,20000,32,13,506,505,19712.98833444116
1h,20000,32,14,491,490,15209.680320830179
1h,20000,32,15,469,468,11325.747518068727
1h,20000,32,16,461,460,8231.520213557007
1h,20000,32,17,441,440,7097.344314426722
1h,20000,32,18,428,427,6232.224351632737
1h,20000,32,19,414,413,5674.323025493725
1h,20000,32,20,402,401,5232.903486499645
1h,20000,32,21,390,389,5125.7045412861025
1h,20000,32,22,376,375,4708.877424082653
1h,20000,32,23,373,372,4058.3510154526143
1h,20000,32,24,367,366,4245.035808300193
1h,20000,32,25,357,356,4001.0170094433165
1h,20000,32,26,344,343,3434.0778672491647
1h,20000,32,27,335,334,2945.5694767914247
1h,20000,32,28,328,327,2441.7242771599936
1h,20000,32,29,327,326,2527.335006246399
1h,20000,33,11,541,540,28842.937642778954
1h,20000,33,12,518,517,23995.3235533705
1h,20000,33,13,500,499,18470.42469265752
1h,20000,33,14,479,478,13871.435607295774
1h,20000,33,15,465,464,10096.85105270895
1h,20000,33,16,452,451,8292.225721932333
1h,20000,33,17,437,436,6582.455882761479
1h,20000,33,18,422,421,6127.878660106404
1h,20000,33,19,405,404,5587.79792379298
1h,20000,33,20,396,395,5211.424637801393
1h,20000,33,21,375,374,4938.221436747054
1h,20000,33,22,377,376,4433.182386160605
1h,20000,33,23,370,369,4252.751853796198
1h,20000,33,24,360,359,3893.1416218416393
1h,20000,33,25,348,347,3428.797367971048
1h,20000,33,26,336,335,2684.2875456573233
1h,20000,33,27,328,327,2610.742283508868
1h,20000,33,28,326,325,2492.666882370946
1h,20000,33,29,320,319,2534.960428063078
1h,20000,34,11,532,531,23969.357903411976
1h,20000,34,12,513,512,19207.02472659185
1h,20000,34,13,497,496,15226.228522827038
1h,20000,34,14,472,471,10783.899290182206
1h,20000,34,15,466,465,8719.152387905378
1h,20000,34,16,441,440,6623.717009503232
1h,20000,34,17,426,425,5838.445634828418
1h,20000,34,18,417,416,5119.142695805328
1h,20000,34,19,393,392,4781.160085782336
1h,20000,34,20,383,382,4582.835295796945
1h,20000,34,21,377,376,4080.914026972716
1h,20000,34,22,369,368,4235.021784269898
1h,20000,34,23,356,355,3355.0094093901707
1h,20000,34,24,348,347,3274.5427747353306
1h,20000,34,25,338,337,2864.8177985839734
1h,20000,34,26,332,331,2306.017978242795
1h,20000,34,27,325,324,2168.7915406190054
1h,20000,34,28,317,316,2236.2641088436862
1h,20000,34,29,318,317,1870.9413791076106
1h,20000,35,11,530,529,22943.394488877086
1h,20000,35,12,511,510,17397.288595678227
1h,20000,35,13,488,487,12957.110713332208
1h,20000,35,14,473,472,10424.803684815406
1h,20000,35,15,451,450,8054.965426454692
1h,20000,35,16,437,436,6227.463484067246
1h,20000,35,17,425,424,5586.207285516423
1h,20000,35,18,408,407,5051.053620720014
1h,20000,35,19,391,390,4954.953127946523
1h,20000,35,20,380,379,4418.5905686369015
1h,20000,35,21,377,376,4387.083868038348
1h,20000,35,22,356,355,3799.6592141909546
1h,20000,35,23,353,352,3592.5579567737464
1h,20000,35,24,342,341,3081.098614942793
1h,20000,35,25,335,334,2413.906618205454
1h,20000,35,26,328,327,2195.9343378464055
1h,20000,35,27,320,319,2261.7733176316538
1h,20000,35,28,314,313,1944.5518455211084
1h,20000,35,29,317,316,1943.3868979943618
1h,20000,36,11,525,524,21454.191946016097
1h,20000,36,12,501,500,16267.204943761812
1h,20000,36,13,488,487,11571.392230962541
1h,20000,36,14,464,463,9646.828178190366
1h,20000,36,15,444,443,7603.588728302157
1h,20000,36,16,429,428,6092.2558204279
1h,20000,36,17,411,410,5515.630141971276
1h,20000,36,18,388,387,4963.730640669235
1h,20000,36,19,386,385,4361.11064516746
1h,20000,36,20,375,374,4320.35704729315
1h,20000,36,21,368,367,4080.1396648931627
1h,20000,36,22,359,358,3639.60333634248
1h,20000,36,23,349,348,3207.1322769859535
1h,20000,36,24,335,334,2504.20583076832
1h,20000,36,25,331,330,2247.200487048994
1h,20000,36,26,321,320,2213.352707762486
1h,20000,36,27,316,315,2082.8194370447063
1h,20000,36,28,320,319,2000.0445091434517
1h,20000,36,29,319,318,1722.070271025813
1h,20000,37,11,519,518,20712.32050483237
1h,20000,37,12,498,497,15374.22989611989
1h,20000,37,13,480,479,11853.832426622788
1h,20000,37,14,458,457,8386.400997189734
1h,20000,37,15,432,431,7381.21453719371
1h,20000,37,16,416,415,5733.529899834063
1h,20000,37,17,400,399,5329.287023353879
1h,20000,37,18,388,387,4806.2592412392405
1h,20000,37,19,376,375,4374.16794238801
1h,20000,37,20,365,364,4821.306374395803
1h,20000,37,21,360,359,3739.6981422117224
1h,20000,37,22,351,350,3295.503775541931
1h,20000,37,23,337,336,2814.3895886988
1h,20000,37,24,335,334,2285.6834588235
1h,20000,37,25,325,324,2267.307026931086
1h,20000,37,26,319,318,2125.9521497115647
1h,20000,37,27,324,323,1974.8026122190997
1h,20000,37,28,319,318,1759.676304931368
1h,20000,37,29,301,300,1599.7533191144726
1h,20000,38,11,515,514,18674.956992361505
1h,20000,38,12,496,495,15521.202997338989
1h,20000,38,13,477,476,11108.334657179652
1h,20000,38,14,452,451,7807.997389371356
1h,20000,38,15,428,427,6411.764540609727
1h,20000,38,16,417,416,5934.8091206307945
1h,20000,38,17,393,392,5201.381926087737
1h,20000,38,18,376,375,4729.148822639275
1h,20000,38,19,371,370,5170.631009892984
1h,20000,38,20,357,356,4432.253792158668
1h,20000,38,21,354,353,3454.6549614955056
1h,20000,38,22,345,344,3133.1430682931937
1h,20000,38,23,336,335,2461.939876660865
1h,20000,38,24,327,326,2314.719394213208
1h,20000,38,25,324,323,2234.092897652328
1h,20000,38,26,323,322,2029.763406702097
1h,20000,38,27,321,320,1766.1489281473305
1h,20000,38,28,302,301,1658.8758063103512
1h,20000,38,29,303,302,1607.245281703034
1h,20000,39,11,510,509,18208.757631517215
1h,20000,39,12,486,485,13144.723653560672
1h,20000,39,13,466,465,9640.49435656981
1h,20000,39,14,439,438,7853.288773938921
1h,20000,39,15,422,421,6597.978616773069
1h,20000,39,16,404,403,6305.0587320679015
1h,20000,39,17,387,386,5075.839077278281
1h,20000,39,18,372,371,5000.381598837393
1h,20000,39,19,360,359,5088.058969857543
1h,20000,39,20,356,355,3878.1151871420752
1h,20000,39,21,349,348,3532.712934608484
1h,20000,39,22,337,336,2779.2631844450593
1h,20000,39,23,330,329,2372.6950470483857
1h,20000,39,24,328,327,2337.497742654881
1h,20000,39,25,329,328,2133.2887798705883
1h,20000,39,26,325,324,1759.4475658784952
1h,20000,39,27,307,306,1725.944433876272
1h,20000,39,28,304,303,1669.8538493721521
1h,20000,39,29,302,301,1604.4423404178715
1h,20000,40,11,505,504,17697.87393213119
1h,20000,40,12,486,485,12873.66017429821
1h,20000,40,13,461,460,8896.256029813603
1h,20000,40,14,427,426,7659.66557808151
1h,20000,40,15,411,410,7576.93248529258
1h,20000,40,16,401,400,5975.525268743999
1h,20000,40,17,381,380,5693.759652555163
1h,20000,40,18,371,370,5138.032109117266
1h,20000,40,19,360,359,4496.994513585499
1h,20000,40,20,352,351,3570.5029619706606
1h,20000,40,21,345,344,2911.0003261742527
1h,20000,40,22,334,333,2573.9374190169224
1h,20000,40,23,333,332,2540.503296947445
1h,20000,40,24,335,334,2262.9935043484097
1h,20000,40,25,328,327,1910.561230430659
1h,20000,40,26,312,311,1704.8479596095497
1h,20000,40,27,310,309,1699.1148786935084
1h,20000,40,28,302,301,1712.0643848968257
1h,20000,40,29,300,299,1586.0242559882113
1h,20000,41,11,501,500,17089.224916848972
1h,20000,41,12,482,481,11591.2601153246
1h,20000,41,13,451,450,8603.480455679595
1h,20000,41,14,422,421,7780.570807789902
1h,20000,41,15,407,406,7343.3050945309415
1h,20000,41,16,393,392,5975.016662345185
1h,20000,41,17,381,380,5376.774833065303
1h,20000,41,18,366,365,4956.644403645872
1h,20000,41,19,357,356,3918.574594164479
1h,20000,41,20,347,346,3416.657977605804
1h,20000,41,21,343,342,2712.222295101265
1h,20000,41,22,340,339,2435.3799256335337
1h,20000,41,23,342,341,2423.8207559757443
1h,20000,41,24,331,330,2066.9898598661625
1h,20000,41,25,315,314,1748.151826945189
1h,20000,41,26,315,314,1732.7462096479856
1h,20000,41,27,304,303,1734.3376299656804
1h,20000,41,28,303,302,1660.6289211093333
1h,20000,41,29,295,294,1772.2824576283517
1h,20000,42,11,495,494,16711.809376977988
1h,20000,42,12,476,475,10830.27386630869
1h,20000,42,13,448,447,8952.226568608488
1h,20000,42,14,418,417,7651.27715467575
1h,20000,42,15,407,406,7256.365300757842
1h,20000,42,16,386,385,5720.749551726436
1h,20000,42,17,376,375,5243.74538858311
1h,20000,42,18,366,365,4382.588075194591
1h,20000,42,19,356,355,3659.360693507051
1h,20000,42,20,352,351,2962.903919700657
1h,20000,42,21,338,337,2563.2177471997743
1h,20000,42,22,343,342,2329.8167621052235
1h,20000,42,23,335,334,2201.229974492422
1h,20000,42,24,321,320,1857.2756917810073
1h,20000,42,25,315,314,1818.3985986223072
1h,20000,42,26,306,305,1898.96052797349
1h,20000,42,27,304,303,1694.5033856770333
1h,20000,42,28,298,297,1663.3497698230506
1h,20000,42,29,287,286,1676.846013440726
1h,20000,43,11,490,489,15367.108977042164
1h,20000,43,12,470,469,10886.886158147545
1h,20000,43,13,443,442,9642.636776059162
1h,20000,43,14,422,421,7806.835621456531
1h,20000,43,15,404,403,6808.466304821314
1h,20000,43,16,381,380,5626.347923775127
1h,20000,43,17,369,368,5241.258444767705
1h,20000,43,18,360,359,4212.894084708996
1h,20000,43,19,352,351,3228.9908856440766
1h,20000,43,20,348,347,2622.12583700689
1h,20000,43,21,338,337,2584.8390343519286
1h,20000,43,22,336,335,2332.975642348388
1h,20000,43,23,328,327,1941.3094381149763
1h,20000,43,24,324,323,1870.4459635919761
1h,20000,43,25,314,313,1829.0474492761343
1h,20000,43,26,308,307,1754.3076125010018
1h,20000,43,27,299,298,1751.3183452009166
1h,20000,43,28,289,288,1660.2805366036132
1h,20000,43,29,282,281,1627.7146365296796
1h,20000,44,11,484,483,13922.371697861026
1h,20000,44,12,460,459,10679.10945838763
1h,20000,44,13,444,443,8456.14352813423
1h,20000,44,14,417,416,7568.417184445696
1h,20000,44,15,393,392,6295.569567728746
1h,20000,44,16,378,377,5713.992368509442
1h,20000,44,17,368,367,4411.7248241030275
1h,20000,44,18,356,355,3660.0158361258564
1h,20000,44,19,353,352,2962.1554247751405
1h,20000,44,20,352,351,2590.605574380546
1h,20000,44,21,336,335,2296.7919189463464
1h,20000,44,22,330,329,2206.107807515009
1h,20000,44,23,330,329,1971.6341876062213
1h,20000,44,24,323,322,1826.8946840419844
1h,20000,44,25,311,310,1885.2466645869847
1h,20000,44,26,301,300,1792.6562711879494
1h,20000,44,27,296,295,1774.7467659563167
1h,20000,44,28,285,284,1626.1501806497488
1h,20000,44,29,277,276,1586.5265352951785
1h,20000,45,11,479,478,12585.815439317064
1h,20000,45,12,455,454,10195.58840107077
1h,20000,45,13,443,442,8258.574831785365
1h,20000,45,14,414,413,6930.514293497765
1h,20000,45,15,391,390,6112.198292229767
1h,20000,45,16,373,372,5560.458537362579
1h,20000,45,17,361,360,4115.108787636462
1h,20000,45,18,359,358,3298.0331306509115
1h,20000,45,19,350,349,2718.8676708868798
1h,20000,45,20,341,340,2396.6760464847293
