1h,20000,15,2,1963,1963,3694824382.1109138
1h,20000,45,21,333,332,2250.0138323366327
1h,20000,45,22,331,330,2002.447066724439
1h,20000,45,23,329,328,1820.0872007726964
1h,20000,45,24,320,319,1762.1712960174043
1h,20000,45,25,305,304,1867.4926644293141
1h,20000,45,26,297,296,1807.3972768696951
1h,20000,45,27,287,286,1619.5449025107116
1h,20000,45,28,281,280,1639.2232230608834
1h,20000,45,29,280,279,1429.6268510533864
1h,20000,46,11,476,475,12553.384454289546
1h,20000,46,12,457,456,9740.104699159234
1h,20000,46,13,436,435,8209.243979398081
1h,20000,46,14,407,406,7222.6341681433805
1h,20000,46,15,379,378,6080.225133917496
1h,20000,46,16,372,371,4902.581040312526
1h,20000,46,17,360,359,3559.759076469284
1h,20000,46,18,355,354,3148.716917156014
1h,20000,46,19,350,349,2819.0484280918863
1h,20000,46,20,337,336,2428.2760037495154
1h,20000,46,21,337,336,2034.2312115240272
1h,20000,46,22,332,331,2004.030838796351
1h,20000,46,23,322,321,1782.0593801610141
1h,20000,46,24,311,310,2005.592694574421
1h,20000,46,25,304,303,1765.2706601816383
1h,20000,46,26,295,294,1691.899479029237
1h,20000,46,27,284,283,1572.997250705907
1h,20000,46,28,282,281,1440.0198868341881
1h,20000,46,29,281,280,1257.225192603883
1h,20000,47,11,474,473,12918.560679030265
1h,20000,47,12,457,456,9724.618393605686
1h,20000,47,13,440,439,7904.60522251116
1h,20000,47,14,405,404,6812.612627374761
1h,20000,47,15,379,378,6134.131792942585
1h,20000,47,16,370,369,4283.882628675508
1h,20000,47,17,364,363,3499.659965036239
1h,20000,47,18,350,349,3090.667290215454
1h,20000,47,19,341,340,2557.38880053826
1h,20000,47,20,343,342,2295.6239254547127
1h,20000,47,21,337,336,2097.985329229041
1h,20000,47,22,330,329,1990.2943882281918
1h,20000,47,23,320,319,1861.0750009856865
1h,20000,47,24,309,308,1952.3950369471156
1h,20000,47,25,301,300,1912.4370517754364
1h,20000,47,26,288,287,1611.4041113848898
1h,20000,47,27,283,282,1491.210585717591
1h,20000,47,28,283,282,1316.667683776074
1h,20000,47,29,280,279,1212.6003716243408
1h,20000,48,11,470,469,12530.098533260227
1h,20000,48,12,452,451,9526.21939258803
1h,20000,48,13,427,426,8087.472303738499
1h,20000,48,14,401,400,6694.119515157182
1h,20000,48,15,380,379,5184.8556693033015
1h,20000,48,16,371,370,3954.473039099171
1h,20000,48,17,363,362,3581.094816015396
1h,20000,48,18,352,351,2990.334298057516
1h,20000,48,19,344,343,2512.5418149756974
1h,20000,48,20,340,339,2161.2782312679724
1h,20000,48,21,332,331,2080.2545281193197
1h,20000,48,22,320,319,1938.1657999277554
1h,20000,48,23,310,309,1965.6185125454585
1h,20000,48,24,300,299,1962.6412183850832
1h,20000,48,25,295,294,1783.611889713893
1h,20000,48,26,286,285,1621.9638624634722
1h,20000,48,27,284,283,1430.5446256124667
1h,20000,48,28,283,282,1301.4004560433596
1h,20000,48,29,273,272,1113.7420747643966
1h,20000,49,11,474,473,10732.914220940902
1h,20000,49,12,450,449,9034.33610644522
1h,20000,49,13,420,419,7608.735484816194
1h,20000,49,14,399,398,6741.930133786008
1h,20000,49,15,384,383,4716.887772689556
1h,20000,49,16,368,367,3988.0778593317514
1h,20000,49,17,359,358,3612.831423711507
1h,20000,49,18,346,345,2837.7417842174696
1h,20000,49,19,342,341,2411.3704224711737
1h,20000,49,20,336,335,2085.9588970980194
1h,20000,49,21,324,323,2085.6561023486097
1h,20000,49,22,315,314,1951.8312000459186
1h,20000,49,23,303,302,1976.911857430044
1h,20000,49,24,301,300,1816.677796031186
1h,20000,49,25,294,293,1691.0787158530113
1h,20000,49,26,283,282,1621.5717930340513
1h,20000,49,27,284,283,1378.2793696499455
1h,20000,49,28,276,275,1238.2612926925199
1h,20000,49,29,277,276,1091.8648138052608
1h,20000,50,11,466,465,10517.254688039815
1h,20000,50,12,446,445,8657.686716656093
1h,20000,50,13,424,423,7414.383445060966
1h,20000,50,14,400,399,5736.5566986202275
1h,20000,50,15,374,373,4461.877251484461
1h,20000,50,16,369,368,4065.320213416309
1h,20000,50,17,357,356,3484.591338629726
1h,20000,50,18,349,348,2776.770333337204
1h,20000,50,19,339,338,2366.4453058986664
1h,20000,50,20,331,330,2027.5103177416859
1h,20000,50,21,324,323,2148.52113886523
1h,20000,50,22,311,310,2092.121019392176
1h,20000,50,23,304,303,2067.6419190641673
1h,20000,50,24,298,297,1750.5218740824541
1h,20000,50,25,289,288,1669.7871165371976
1h,20000,50,26,286,285,1527.9493072268697
1h,20000,50,27,282,281,1273.7586246552664
1h,20000,50,28,281,280,1109.263412971116
1h,20000,50,29,280,279,1039.2891244080167
1h,20000,51,11,468,467,9768.035617596695
1h,20000,51,12,436,435,8285.293858939607
1h,20000,51,13,413,412,7896.41361754125
1h,20000,51,14,389,388,5742.143367942341
1h,20000,51,15,384,383,4609.990708006832
1h,20000,51,16,370,369,3704.9222806047183
1h,20000,51,17,355,354,3263.9939266110773
1h,20000,51,18,346,345,2641.533756203397
1h,20000,51,19,339,338,2305.6012410497806
1h,20000,51,20,328,327,2104.42777613852
1h,20000,51,21,317,316,2154.5275994255835
1h,20000,51,22,314,313,2169.045479449838
1h,20000,51,23,299,298,1871.3577883983653
1h,20000,51,24,294,293,1755.0655732332802
1h,20000,51,25,288,287,1559.8647891678813
1h,20000,51,26,285,284,1317.9689310018277
1h,20000,51,27,278,277,1232.1929243173786
1h,20000,51,28,280,279,1138.2998136547121
1h,20000,51,29,276,275,1113.229554800438
1h,20000,52,11,460,459,9555.930534180665
1h,20000,52,12,438,437,7996.421553211219
1h,20000,52,13,406,405,7100.624779574233
1h,20000,52,14,386,385,5230.07225254821
1h,20000,52,15,382,381,4676.6041900551045
1h,20000,52,16,368,367,3745.7258772969963
1h,20000,52,17,362,361,3021.780955935366
1h,20000,52,18,345,344,2620.317675025758
1h,20000,52,19,335,334,2309.936092026482
1h,20000,52,20,324,323,2175.1264091913054
1h,20000,52,21,320,319,2276.5989956504695
1h,20000,52,22,311,310,2243.6739410699756
1h,20000,52,23,295,294,1901.6935702415456
1h,20000,52,24,290,289,1686.1406082021708
1h,20000,52,25,287,286,1467.924281594655
1h,20000,52,26,285,284,1327.950816023813
1h,20000,52,27,281,280,1172.3361045880945
1h,20000,52,28,278,277,1078.8142280598072
1h,20000,52,29,279,278,953.2043331360032
1h,20000,53,11,445,444,9346.165981822824
1h,20000,53,12,423,422,8437.491152950135
1h,20000,53,13,396,395,6897.033478577816
1h,20000,53,14,384,383,5097.935188222468
1h,20000,53,15,376,375,4313.607737788712
1h,20000,53,16,368,367,3563.426834564086
1h,20000,53,17,357,356,2986.6516856611975
1h,20000,53,18,343,342,2556.2533984166166
1h,20000,53,19,329,328,2340.6721923770665
1h,20000,53,20,321,320,2335.6982407360615
1h,20000,53,21,312,311,2392.8333496566293
1h,20000,53,22,302,301,2054.2830227319077
1h,20000,53,23,292,291,1815.8652427580175
1h,20000,53,24,290,289,1554.4605158258883
1h,20000,53,25,286,285,1351.0366024107502
1h,20000,53,26,283,282,1218.3622773795405
1h,20000,53,27,278,277,1142.5389279211809
1h,20000,53,28,281,280,1109.2225750709079
1h,20000,53,29,278,277,959.1461045836398
1h,20000,54,11,440,439,9070.995493036407
1h,20000,54,12,420,419,7917.1273516699
1h,20000,54,13,395,394,5840.461527272475
1h,20000,54,14,381,380,4967.668763923838
1h,20000,54,15,368,367,4126.49516937556
1h,20000,54,16,357,356,3463.568379008435
1h,20000,54,17,355,354,2938.2974155029656
1h,20000,54,18,339,338,2417.066022745016
1h,20000,54,19,327,326,2386.5221530621384
1h,20000,54,20,316,315,2388.638671856028
1h,20000,54,21,308,307,2338.530213723817
1h,20000,54,22,299,298,2013.849837629691
1h,20000,54,23,293,292,1707.5620678583693
1h,20000,54,24,288,287,1521.650214314007
1h,20000,54,25,288,287,1241.3112264672689
1h,20000,54,26,283,282,1212.4342050413984
1h,20000,54,27,281,280,1153.8485367149653
1h,20000,54,28,280,279,992.3895731650539
1h,20000,54,29,277,276,876.1167891952305
1h,20000,55,11,437,436,9076.246795442685
1h,20000,55,12,415,414,7415.977060193262
1h,20000,55,13,399,398,5578.297114363267
1h,20000,55,14,379,378,4857.02655047003
1h,20000,55,15,364,363,4002.398828197957
1h,20000,55,16,355,354,3097.7229901941146
1h,20000,55,17,354,353,2921.7578131049254
1h,20000,55,18,331,330,2701.654588725717
1h,20000,55,19,325,324,2483.3870156382586
1h,20000,55,20,316,315,2260.4405000822867
1h,20000,55,21,301,300,2201.986825429549
1h,20000,55,22,296,295,1929.4634989312613
1h,20000,55,23,289,288,1524.490700771607
1h,20000,55,24,289,288,1357.2415476631074
1h,20000,55,25,290,289,1146.5148466143696
1h,20000,55,26,284,283,1200.2165092500381
1h,20000,55,27,281,280,1002.4909268836944
1h,20000,55,28,278,277,915.4373454323098
1h,20000,55,29,275,274,892.0819622531003
1h,20000,56,11,438,437,8800.973955214706
1h,20000,56,12,409,408,6671.18849540154
1h,20000,56,13,395,394,5247.036840569143
1h,20000,56,14,374,373,4693.032100737867
1h,20000,56,15,361,360,3603.0376089787487
1h,20000,56,16,351,350,3196.2837329480203
1h,20000,56,17,339,338,2758.569163062017
1h,20000,56,18,330,329,2546.7415133171758
1h,20000,56,19,329,328,2458.1148161563706
1h,20000,56,20,312,311,2342.3391737918214
1h,20000,56,21,297,296,2165.127763096101
1h,20000,56,22,295,294,1714.6973226393811
1h,20000,56,23,292,291,1575.4216716754047
1h,20000,56,24,290,289,1185.3651090021756
1h,20000,56,25,293,292,1173.5655986531951
1h,20000,56,26,286,285,1064.1737234382167
1h,20000,56,27,282,281,1042.7587494349511
1h,20000,56,28,282,281,876.156045156218
1h,20000,56,29,272,271,859.9254137406825
1h,20000,57,11,434,433,8570.131847831657
1h,20000,57,12,405,404,6155.166740217375
1h,20000,57,13,393,392,5468.975039033978
1h,20000,57,14,370,369,4601.158437166976
1h,20000,57,15,356,355,3915.654025257949
1h,20000,57,16,351,350,3071.5403613409826
1h,20000,57,17,335,334,2921.6966373544346
1h,20000,57,18,329,328,2473.3454096024693
1h,20000,57,19,320,319,2439.693050222903
1h,20000,57,20,307,306,2347.404623601485
1h,20000,57,21,300,299,2009.6770037683796
1h,20000,57,22,297,296,1576.8027165228868
1h,20000,57,23,295,294,1364.638257390353
1h,20000,57,24,294,293,1228.3159218298413
1h,20000,57,25,287,286,1107.3301054029332
1h,20000,57,26,286,285,1013.9333606324853
1h,20000,57,27,282,281,935.0122241186435
1h,20000,57,28,275,274,854.7950127422304
1h,20000,57,29,272,271,818.6519065558763
1h,20000,58,11,430,429,8263.106945651152
1h,20000,58,12,406,405,6128.549690050547
1h,20000,58,13,385,384,5273.906488494055
1h,20000,58,14,367,366,4355.641659557809
1h,20000,58,15,348,347,3573.933879855548
1h,20000,58,16,340,339,3273.9633964559985
1h,20000,58,17,333,332,2933.292282531939
1h,20000,58,18,326,325,2463.2414589638747
1h,20000,58,19,315,314,2518.7345291792712
1h,20000,58,20,303,302,2181.2127973491242
1h,20000,58,21,298,297,1778.3221023898022
1h,20000,58,22,297,296,1609.3686367968696
1h,20000,58,23,292,291,1316.5513117572032
1h,20000,58,24,288,287,1134.0114170693294
1h,20000,58,25,286,285,1070.8646079536302
1h,20000,58,26,282,281,959.6821167756423
1h,20000,58,27,280,279,893.1411400582132
1h,20000,58,28,276,275,860.325806426741
1h,20000,58,29,268,267,848.8605516794539
1h,20000,59,11,427,426,8347.73640067072
1h,20000,59,12,409,408,6358.5926038359785
1h,20000,59,13,384,383,5398.080498555654
1h,20000,59,14,369,368,4275.51424759791
1h,20000,59,15,347,346,3670.1036705231763
1h,20000,59,16,338,337,3105.528597182503
1h,20000,59,17,331,330,2742.5559008797622
1h,20000,59,18,318,317,2610.0668603702347
1h,20000,59,19,314,313,2423.0142807291036
1h,20000,59,20,304,303,2048.4255075273063
1h,20000,59,21,300,299,1734.3972165753407
1h,20000,59,22,293,292,1500.8984479856156
1h,20000,59,23,288,287,1245.8830444408513
1h,20000,59,24,286,285,1081.1326132288468
1h,20000,59,25,287,286,1059.1010642671242
1h,20000,59,26,282,281,934.9205560317544
1h,20000,59,27,279,278,895.6974339100467
1h,20000,59,28,272,271,848.0304563948678
1h,20000,59,29,262,261,845.7022284843637
1h,20000,60,11,428,427,8524.023135143063
1h,20000,60,12,400,399,6619.125050632414
1h,20000,60,13,384,383,5372.113959213001
1h,20000,60,14,364,363,4154.439787298612
1h,20000,60,15,344,343,3394.9934822738433
1h,20000,60,16,335,334,3179.917477316961
1h,20000,60,17,331,330,2725.7576265323123
1h,20000,60,18,321,320,2583.09863437039
1h,20000,60,19,311,310,2256.934844239001
1h,20000,60,20,301,300,1954.9024148945612
1h,20000,60,21,298,297,1659.6035315370273
1h,20000,60,22,293,292,1397.3414177312345
1h,20000,60,23,290,289,1174.5913922449424
1h,20000,60,24,284,283,1094.249702533866
1h,20000,60,25,285,284,1023.0149975255235
1h,20000,60,26,275,274,875.1269439496873
1h,20000,60,27,273,272,914.3030000142949
1h,20000,60,28,263,262,876.1358569930302
1h,20000,60,29,259,258,732.0659504862341
1h,20000,61,11,431,430,8091.889496242956
1h,20000,61,12,404,403,6615.53741723224
1h,20000,61,13,378,377,5451.723936535073
1h,20000,61,14,357,356,3869.459114182032
1h,20000,61,15,343,342,3318.8788577222285
1h,20000,61,16,328,327,3122.9743778544366
1h,20000,61,17,326,325,2530.257881227904
1h,20000,61,18,321,320,2734.1685283959423
1h,20000,61,19,302,301,2189.3775005115745
1h,20000,61,20,304,303,1748.1670775274752
1h,20000,61,21,300,299,1480.672911759897
1h,20000,61,22,295,294,1341.6785726704616
1h,20000,61,23,289,288,1091.5243442116036
1h,20000,61,24,284,283,1108.9699861890324
1h,20000,61,25,279,278,922.061678872549
1h,20000,61,26,278,277,961.8157687453989
1h,20000,61,27,270,269,917.2518927361921
1h,20000,61,28,258,257,839.8770573024054
1h,20000,61,29,255,254,681.9821976148786
1h,20000,62,11,432,431,7968.359111461453
1h,20000,62,12,404,403,6750.235108753948
1h,20000,62,13,371,370,5269.1353411767195
1h,20000,62,14,351,350,3932.7220285956223
1h,20000,62,15,337,336,3452.865913981772
1h,20000,62,16,331,330,3043.2745055164214
1h,20000,62,17,322,321,2734.8802072303947
1h,20000,62,18,314,313,2480.7665551080936
1h,20000,62,19,307,306,2013.0873950018306
1h,20000,62,20,304,303,1645.5025003278522
1h,20000,62,21,297,296,1484.5513988728192
1h,20000,62,22,297,296,1211.9975698054016
1h,20000,62,23,288,287,1129.5212103295364
1h,20000,62,24,288,287,981.4265901967711
1h,20000,62,25,280,279,954.5502135565044
1h,20000,62,26,275,274,918.1901214107644
1h,20000,62,27,264,263,925.3691144898287
1h,20000,62,28,260,259,803.6520083008377
1h,20000,62,29,250,249,669.6231103734734
1h,20000,63,11,425,424,7876.953455024047
1h,20000,63,12,401,400,6631.396130690827
1h,20000,63,13,367,366,5528.275330305423
1h,20000,63,14,349,348,3934.112750419812
1h,20000,63,15,337,336,3643.4951779607145
1h,20000,63,16,326,325,2791.9348491000505
1h,20000,63,17,319,318,2762.946804715147
1h,20000,63,18,309,308,2418.4261640155273
1h,20000,63,19,311,310,1804.0514339233753
1h,20000,63,20,305,304,1548.139027037038
1h,20000,63,21,299,298,1374.6167179144093
1h,20000,63,22,297,296,1186.7481173716858
1h,20000,63,23,288,287,1036.3397373808443
1h,20000,63,24,280,279,972.3246909520848
1h,20000,63,25,278,277,1058.4347360513102
1h,20000,63,26,276,275,983.5661888488112
1h,20000,63,27,263,262,872.5048600856235
1h,20000,63,28,253,252,714.7797536130639
1h,20000,63,29,248,247,649.1455795122716
1h,20000,64,11,423,422,7911.80988169218
1h,20000,64,12,397,396,6402.7107626986935
1h,20000,64,13,365,364,5007.526311590948
1h,20000,64,14,356,355,3896.5117935239787
1h,20000,64,15,339,338,3236.5367024332945
1h,20000,64,16,332,331,2735.831501373068
1h,20000,64,17,327,326,2716.571675747965
1h,20000,64,18,317,316,2074.697988907678
1h,20000,64,19,307,306,1735.9200779417429
1h,20000,64,20,309,308,1384.4998351558731
1h,20000,64,21,301,300,1216.2501870316771
1h,20000,64,22,293,292,1199.272483329052
1h,20000,64,23,288,287,961.1039358186513
1h,20000,64,24,283,282,1041.1884637899154
1h,20000,64,25,277,276,943.284597052339
1h,20000,64,26,268,267,928.6877859490794
1h,20000,64,27,258,257,851.6783937136674
1h,20000,64,28,251,250,687.7386079317616
1h,20000,64,29,241,240,655.849724653239
1h,20000,65,11,417,416,7459.53025663061
1h,20000,65,12,385,384,5830.334609899037
1h,20000,65,13,367,366,4955.852902620049
1h,20000,65,14,355,354,3832.6363353132338
1h,20000,65,15,338,337,2863.381172630403
1h,20000,65,16,331,330,2699.764986400304
1h,20000,65,17,322,321,2458.8588386361535
1h,20000,65,18,314,313,1912.9207561762182
1h,20000,65,19,309,308,1564.9485316292885
1h,20000,65,20,307,306,1355.046286694163
1h,20000,65,21,304,303,1260.6046429140304
1h,20000,65,22,291,290,1065.0800124897826
1h,20000,65,23,286,285,992.8203249689618
1h,20000,65,24,274,273,1068.928218934446
1h,20000,65,25,272,271,950.2304341275302
1h,20000,65,26,268,267,891.1124650632294
1h,20000,65,27,258,257,747.2059679819748
1h,20000,65,28,247,246,733.7532799000883
1h,20000,65,29,248,247,679.1653558240668
1h,20000,66,11,411,410,7244.453240504305
1h,20000,66,12,386,385,5541.984926281275
1h,20000,66,13,363,362,4347.926454529327
1h,20000,66,14,356,355,3437.0355414386245
1h,20000,66,15,338,337,2719.965592430004
1h,20000,66,16,328,327,2670.31679470146
1h,20000,66,17,320,319,2384.713983684148
1h,20000,66,18,309,308,1927.3318280607743
1h,20000,66,19,312,311,1547.9448906100067
1h,20000,66,20,303,302,1266.2714960918333
1h,20000,66,21,299,298,1189.7236697756857
1h,20000,66,22,290,289,1067.5826235176166
1h,20000,66,23,286,285,997.6716505810309
1h,20000,66,24,274,273,1047.168543297576
1h,20000,66,25,265,264,930.4981373914231
1h,20000,66,26,260,259,851.3080445279707
1h,20000,66,27,254,253,827.6555252685682
1h,20000,66,28,248,247,708.2536077546988
1h,20000,66,29,245,244,725.3690186999942
1h,20000,67,11,413,412,6817.511460113832
1h,20000,67,12,386,385,5467.660701117639
1h,20000,67,13,363,362,4185.735523769425
1h,20000,67,14,347,346,3190.795307801342
1h,20000,67,15,329,328,2747.4956174103495
1h,20000,67,16,324,323,2517.8902698731104
1h,20000,67,17,314,313,2190.476844293233
1h,20000,67,18,311,310,1830.459816653402
1h,20000,67,19,306,305,1369.8032945491043
1h,20000,67,20,302,301,1173.2542999201896
1h,20000,67,21,299,298,1051.2907948440893
1h,20000,67,22,291,290,1053.1804254732324
1h,20000,67,23,283,282,1041.8404943828643
1h,20000,67,24,273,272,981.5301989685369
1h,20000,67,25,262,261,912.1454847351307
1h,20000,67,26,261,260,804.9261385712865
1h,20000,67,27,254,253,759.498123451018
1h,20000,67,28,251,250,745.6883084662055
1h,20000,67,29,241,240,713.8527363123824
1h,20000,68,11,405,404,7095.177620630386
1h,20000,68,12,385,384,5833.0944536145835
1h,20000,68,13,360,359,3882.5286843610925
1h,20000,68,14,338,337,3090.362511403897
1h,20000,68,15,328,327,2695.3330027094134
1h,20000,68,16,314,313,2459.8501791634826
1h,20000,68,17,311,310,2032.1112914184205
1h,20000,68,18,309,308,1804.48825196791
1h,20000,68,19,302,301,1352.3851089046457
1h,20000,68,20,299,298,1194.631395016574
1h,20000,68,21,295,294,1079.3203487656765
1h,20000,68,22,288,287,1045.020138986561
1h,20000,68,23,287,286,1064.4324134627411
1h,20000,68,24,266,265,973.9321928880305
1h,20000,68,25,266,265,894.8290864126986
1h,20000,68,26,256,255,831.2952634322389
1h,20000,68,27,254,253,742.0356511986546
1h,20000,68,28,244,243,725.5658690636992
1h,20000,68,29,240,239,637.2218463570678
1h,20000,69,11,399,398,6549.3585779006835
1h,20000,69,12,377,376,5318.281424016382
1h,20000,69,13,358,357,3831.260585579649
1h,20000,69,14,337,336,2916.903199269386
1h,20000,69,15,321,320,2667.815723770027
1h,20000,69,16,321,320,2387.9466661325205
1h,20000,69,17,312,311,2017.7964984821297
1h,20000,69,18,304,303,1698.1144442942675
1h,20000,69,19,305,304,1346.0315813485615
1h,20000,69,20,297,296,1168.8675231102989
1h,20000,69,21,293,292,1042.3906777851762
1h,20000,69,22,285,284,1037.453921883019
1h,20000,69,23,274,273,959.6100851953505
1h,20000,69,24,267,266,957.104979750891
1h,20000,69,25,261,260,821.6738754602728
1h,20000,69,26,254,253,779.1331190585801
1h,20000,69,27,242,241,779.402553140293
1h,20000,69,28,240,239,724.3245414718581
1h,20000,69,29,235,234,591.9151583472911
1h,20000,70,11,396,395,6460.90826604748
1h,20000,70,12,374,373,5097.300447891273
1h,20000,70,13,353,352,3696.0334733530003
1h,20000,70,14,336,335,2936.5204395606656
1h,20000,70,15,327,326,2662.853462594408
1h,20000,70,16,323,322,2163.260546786536
1h,20000,70,17,316,315,1946.4037840010385
1h,20000,70,18,311,310,1508.2737728671348
1h,20000,70,19,301,300,1337.7546894925329
1h,20000,70,20,299,298,1182.0025943376843
1h,20000,70,21,289,288,1108.6013033241416
1h,20000,70,22,276,275,1028.171682723324
1h,20000,70,23,266,265,979.8242311654736
1h,20000,70,24,261,260,927.3101623720897
1h,20000,70,25,259,258,798.484459919191
1h,20000,70,26,251,250,788.4494614401593
1h,20000,70,27,241,240,778.9110068900911
1h,20000,70,28,238,237,634.4452413291714
1h,20000,70,29,232,231,604.9751327219473
1h,20000,71,11,397,396,6033.013135534373
1h,20000,71,12,367,366,5015.315805848057
1h,20000,71,13,357,356,3748.101632252668
1h,20000,71,14,342,341,3017.7595278096383
1h,20000,71,15,325,324,2708.640274994481
1h,20000,71,16,323,322,2189.099415178865
1h,20000,71,17,313,312,1761.3257532758819
1h,20000,71,18,305,304,1445.9662104850925
1h,20000,71,19,299,298,1427.4848865222827
1h,20000,71,20,301,300,1121.6833575176395
1h,20000,71,21,281,280,1121.8863564209962
1h,20000,71,22,278,277,1004.0834141437759
1h,20000,71,23,261,260,966.3602586662114
1h,20000,71,24,260,259,869.4034495684083
1h,20000,71,25,253,252,838.6966101923274
1h,20000,71,26,247,246,760.7511872796822
1h,20000,71,27,243,242,758.6641517618987
1h,20000,71,28,236,235,635.6558073777055
1h,20000,71,29,231,230,612.4390869833977
1h,20000,72,11,393,392,6001.31932593109
1h,20000,72,12,368,367,5072.512656916464
1h,20000,72,13,357,356,3765.69349423904
1h,20000,72,14,337,336,3044.5536307147445
1h,20000,72,15,327,326,2528.2289215376823
1h,20000,72,16,321,320,2163.1465877302994
1h,20000,72,17,312,311,1834.1021633431285
1h,20000,72,18,304,303,1462.2714039741566
1h,20000,72,19,301,300,1388.1490123175495
1h,20000,72,20,290,289,1211.6197655648393
1h,20000,72,21,279,278,1053.496424687255
1h,20000,72,22,268,267,1040.5789741449753
1h,20000,72,23,260,259,973.5996478960926
1h,20000,72,24,256,255,860.4646574506799
